id,client_id,latitude,longitude,min_budget,max_budget,desired_area_min,desired_area_max,property_type,floors,rooms,has_parking,distance_to_city_center,hospital_nearby,police_station_nearby,fire_station_nearby,public_transport_accessible,created_at
943,893,35.12146,2.56688,108204,376926,63,126,Studio,5,4,False,2.1,True,True,True,True,2024-10-19 18:21:26
944,759,34.28889,5.20711,199897,400576,50,76,Studio,2,1,False,19.6,False,True,True,False,2025-02-06 17:20:28
945,666,35.83054,5.55592,157560,293362,63,123,Studio,4,6,False,14.0,True,True,False,False,2024-11-24 21:48:30
946,968,34.62761,-0.41947,88342,368569,41,72,Villa,3,5,False,4.3,True,False,True,True,2025-04-03 17:02:20
947,323,34.15465,3.12468,113413,313172,80,102,Villa,1,2,True,8.9,False,True,False,True,2024-12-04 20:46:56
948,578,36.26951,3.00753,103787,242544,55,77,House,5,3,False,12.8,True,True,True,False,2025-01-13 07:14:24
949,970,34.47658,-0.44129,159355,245593,73,148,House,5,1,False,16.2,True,False,False,True,2024-09-13 05:51:51
950,338,34.92319,3.83255,187127,340369,52,111,Villa,3,1,False,9.8,False,False,False,True,2025-06-20 07:41:30
951,180,36.79055,4.29019,179556,460096,100,199,Villa,5,3,True,19.6,True,True,False,False,2024-12-13 07:02:20
952,628,36.96457,4.97096,116917,226446,64,139,House,5,1,True,4.3,True,False,True,False,2025-07-17 07:05:12
953,454,34.5658,7.96717,196211,470906,82,128,House,2,2,False,8.4,False,False,True,True,2025-02-19 11:26:55
954,857,35.39454,1.77422,68058,251174,55,128,Studio,3,1,False,8.2,True,True,False,False,2024-10-08 10:58:57
955,447,35.54455,2.74705,198006,490290,73,94,Studio,1,5,False,15.4,False,True,False,False,2024-10-23 12:45:59
956,937,35.43866,1.26485,52530,198001,70,135,Studio,3,4,True,6.9,True,True,False,False,2025-02-03 01:34:42
957,649,34.70474,5.22896,83228,355111,79,131,Villa,2,5,True,16.9,False,True,False,False,2024-08-24 23:06:49
958,824,35.4692,4.51596,193181,390393,94,186,House,4,2,False,19.5,True,True,False,True,2025-06-02 01:39:30
959,636,34.26173,4.91442,187241,426826,77,121,Villa,3,1,False,11.9,True,False,True,True,2025-06-28 00:33:05
960,811,34.62124,5.04166,180232,410276,97,158,Studio,4,4,True,4.2,False,True,False,False,2025-03-30 12:39:37
961,801,36.84043,1.73138,58045,165449,79,105,Studio,5,6,True,15.9,False,False,False,False,2025-01-31 09:54:52
962,908,36.52538,6.83942,175426,356583,84,110,Studio,4,3,False,8.7,True,False,False,False,2025-03-17 18:18:27
963,761,36.17024,-0.06228,124025,302006,83,112,Villa,3,1,True,14.6,False,True,True,True,2025-05-16 05:59:32
964,227,34.33561,7.42972,138214,313183,60,113,Apartment,1,4,True,15.4,False,True,False,False,2024-11-26 14:37:27
965,112,35.80062,-0.96999,94237,278064,67,125,Studio,4,4,False,13.4,True,True,True,True,2025-06-04 18:31:33
966,495,35.73086,3.22948,78495,184636,64,135,Apartment,1,3,True,12.6,True,True,True,False,2025-03-06 10:56:32
967,151,34.40959,4.74316,149645,426046,45,69,House,3,2,False,7.9,False,False,False,True,2024-10-01 16:50:23
968,617,35.95864,5.16177,165210,416535,82,127,Studio,2,4,False,3.9,False,True,False,True,2024-07-31 17:01:02
969,934,34.89681,0.16468,178641,319163,67,140,Studio,4,5,True,11.6,False,False,False,True,2024-10-18 17:42:41
970,463,36.57857,3.37253,168117,226843,87,164,Studio,2,3,False,10.1,True,True,False,False,2024-08-15 19:29:49
971,801,34.82161,7.60653,158170,395620,55,128,Apartment,2,4,True,14.2,False,False,False,False,2024-08-29 00:40:28
972,270,35.22803,4.96878,187845,390635,64,102,Villa,1,6,False,18.0,False,True,False,True,2024-11-15 17:23:52
973,352,34.28907,5.03056,145792,202376,64,118,Apartment,4,1,True,12.3,False,False,False,True,2025-03-19 21:48:04
974,843,35.88554,0.31815,99484,211539,71,97,House,4,6,False,19.2,False,True,True,True,2024-08-26 20:27:50
975,630,35.71479,4.71011,70740,241778,84,113,Apartment,3,1,False,1.7,True,False,False,False,2025-04-21 06:19:32
976,421,36.44097,3.39666,156336,276765,46,138,Studio,1,2,True,18.3,True,False,False,True,2024-12-14 00:40:36
977,132,34.85258,6.0585,173412,450536,52,107,Villa,4,5,False,5.2,False,True,False,True,2024-11-19 12:52:44
978,989,35.26428,5.90658,199220,453638,96,168,House,3,1,True,7.7,False,False,True,False,2024-11-17 23:06:20
979,525,36.67353,7.53958,168010,380561,100,193,Studio,5,4,False,10.6,False,False,True,True,2024-07-26 05:27:18
980,200,35.43071,4.87181,114927,355021,67,136,House,1,3,True,11.0,True,True,True,True,2025-01-13 17:51:34
981,523,34.87963,0.99448,84826,328813,51,108,Studio,2,6,False,6.5,True,True,True,True,2025-01-08 20:07:22
982,250,35.91234,3.63146,177233,426490,88,143,House,3,3,False,12.2,True,False,True,False,2024-09-30 15:31:43
983,561,35.92395,4.08921,194117,420767,99,157,Villa,1,3,False,13.6,True,False,False,False,2024-12-12 12:25:44
984,848,36.17879,4.58576,167412,291556,73,117,Studio,1,6,False,7.2,True,True,False,True,2025-05-10 02:48:20
985,134,36.26803,6.96436,119890,356584,55,131,House,5,2,True,14.2,True,False,False,True,2024-11-27 12:15:10
986,322,34.67674,2.07762,75914,158807,66,149,Studio,4,6,True,4.1,True,False,False,False,2024-10-18 04:06:31
987,368,34.85271,-0.71137,112103,325042,81,159,Studio,4,3,False,3.3,False,False,False,False,2025-06-01 02:03:53
988,814,36.88431,7.87472,60403,339545,47,145,Studio,3,6,False,17.1,False,False,True,False,2025-05-17 03:12:04
989,134,36.73562,7.29509,109165,296825,93,178,Studio,2,3,False,7.7,True,True,True,True,2024-10-07 20:14:33
990,248,35.04564,2.51228,125543,401459,57,145,Studio,2,5,False,1.8,False,False,True,False,2025-01-01 04:25:19
991,207,35.95356,0.63044,131270,230329,56,149,House,1,1,True,1.3,False,False,True,False,2024-08-30 22:15:57
992,918,34.72699,-0.60793,87155,310219,75,98,Studio,3,3,False,1.3,True,False,True,True,2025-05-04 04:47:52
993,545,36.5991,-0.04189,68045,130751,62,124,House,3,4,True,18.7,False,True,True,False,2025-06-17 15:43:46
994,144,36.56754,5.53348,108930,262869,81,157,Villa,3,1,True,1.8,False,True,False,True,2024-08-26 19:14:56
995,356,35.80194,3.12191,79614,376124,62,117,House,3,6,False,9.6,True,True,True,False,2025-04-24 20:50:40
996,596,36.98186,1.66892,98787,374775,61,134,Studio,1,2,True,10.9,False,True,True,False,2025-05-16 06:46:09
997,924,35.20966,4.92934,63755,291734,51,85,Villa,4,6,False,12.9,True,False,True,True,2024-11-30 06:29:56
998,634,36.21808,6.18608,189050,372505,52,140,Villa,3,2,True,8.8,True,True,False,True,2025-04-04 02:19:30
999,544,35.51627,2.39647,197373,286795,87,176,Villa,2,6,False,18.6,False,True,False,True,2025-06-02 19:47:47
1000,394,36.69602,7.78061,178033,445711,60,104,Studio,1,1,False,5.6,False,False,False,True,2025-06-25 12:43:29
